name_romaji	name_english	name_japanese	is_unverified	is_external	is_movie	is_adult	is_action	is_adventure	is_comedy	is_drama	is_ecchi	is_fantasy	is_horror	is_mahou_shoujo	is_mecha	is_music	is_mystery	is_psychological	is_romance	is_sci_fi	is_slice_of_life	is_sports	is_supernatural	is_thriller	format	status	source	episodes_amount	time_required	start_date	end_date	rating_value	rating_count	company_production	company_producer	company_creator	last_modified	file_modified_first	file_modified_last	file_modified_median	filesize_min	filesize_max	filesize_median
Rikei ga Koi ni Ochita no de Shoumei shitemita. r=1-sinθ (Heart)	Science Fell in Love, So I Tried to Prove It r=1-sinθ	理系が恋に落ちたので証明してみた。r=1-sinθ（ハート）	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Manga	12	1440000	1648857600	1655510400	71	11252	6117	6389	6117	1716619367	1709476149	1709476149	1709476149	333801	333801	333801
Rilakkuma to Kaoru-san	Rilakkuma and Kaoru	リラックマとカオルさん	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	ONA	Finished	Other	13	660000	1555632000	1555632000	74	2560	6179	0	6179	1715344239	1709476150	1715344239	1715344239	11040	76843	15429
Rilakkuma to Yuuenchi	Rilakkuma's Theme Park Adventure	リラックマと遊園地	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	ONA	Finished	Other	8	960000	1661385600	1661385600	70	407	6179	333	333	1714559452	1714559452	1714559452	1714559452	17450	29779	27601
Rilu Rilu Fairilu: Yousei no Door	?	リルリルフェアリル～妖精のドア～	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Original	59	1440000	1454716800	1490572800	63	184	37	150	150	1710641687	1709480822	1709480823	1709480822	21536	36558	30770
Rinkai!	?	リンカイ！	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	true	false	false	TV	Finished	Multimedia Project	12	1440000	1712620800	1719273600	51	601	73	7360	73	1721007129	1713895745	1719542378	1716318058	21593	81309	35420
Rising Impact	Rising Impact	ライジングインパクト	false	false	false	false	false	false	true	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	ONA	Finished	Manga	26	1500000	1719014400	1722902400	78	1177	6075	6787	6075	1725402027	1719087780	1725402027	1724182169	30024	54840	41183
Ristorante Paradiso	Ristorante Paradiso	リストランテ・パラディーゾ	false	true	false	false	false	false	false	true	false	false	false	false	false	false	false	false	true	false	true	false	false	false	TV	Finished	Manga	11	1320000	1239235200	1245888000	69	2348	287	217	217	1342389202	1709476155	1709476155	1709476155	16881	16881	16881
Ro-Kyu-Bu!	Ro-Kyu-Bu ~ Fast Break!	ロウきゅーぶ!	true	true	false	false	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	true	false	false	TV	Finished	Light Novel	12	1440000	1309478400	1316736000	63	6591	4399	271	271	1527985136	1709476185	1709476185	1709476185	131444	131444	131444
Ro-Kyu-Bu! SS	?	ロウきゅーぶ! SS	true	true	false	false	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	true	false	false	TV	Finished	Light Novel	12	1440000	1372982400	1380240000	67	3763	0	415	415	1527985143	1709476186	1709476186	1709476186	37116	123341	44494
Robot Girls Z	?	ロボットガールズＺ	true	true	false	false	true	false	true	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	TV	Finished	Original	3	1620000	1388793600	1393718400	64	2262	18	921	18	1393779186	1709476167	1709476167	1709476167	27332	29256	27944
Robot Town Sagami 2028	Robot Town Sagami 2028	Robot Town Sagami 2028	false	true	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	ONA	Finished	Original	1	480000	1460419200	1460419200	58	135	0	0	0	1464023879	1709476166	1709476166	1709476166	228	10979	5603
Robotics;Notes	Robotics;Notes	Robotics;Notes	false	true	false	false	false	false	false	true	false	false	false	false	true	false	false	false	false	true	false	false	false	false	TV	Finished	Visual Novel	22	1380000	1350000000	1363910400	70	13476	10	17	10	1714255828	1709476156	1714255828	1709476159	21516	319508	29843
Rokka no Yuusha	Rokka -Braves of the Six Flowers-	六花の勇者	false	false	false	false	true	true	false	false	false	true	false	false	false	false	true	false	false	false	false	false	false	false	TV	Finished	Light Novel	12	1440000	1436054400	1442707200	70	49217	911	0	911	1716148068	1716148068	1716148068	1716148068	40673	40673	40673
Rokudenashi Majutsu Koushi to Akashic Records	Akashic Records of Bastard Magic Instructor	ロクでなし魔術講師と禁忌教典(アカシックレコード)	false	true	false	false	true	false	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Light Novel	12	1500000	1491264000	1497916800	68	74542	839	0	839	1714862666	1709476169	1714862666	1714862666	33747	111149	36216
Rokudou no Onna-tachi	Rokudo's Bad Girls	六道の悪女たち	false	true	false	false	true	false	true	true	false	false	false	false	false	false	false	false	true	false	false	false	true	false	TV	Finished	Manga	12	1440000	1680912000	1687564800	61	4161	41	7203	41	1689211270	1709476170	1709476170	1709476170	27963	76206	48434
Rokujouma no Shinryakusha!?	Invaders of the Rokujoma!?	六畳間の侵略者!?	true	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	true	false	false	false	true	false	TV	Finished	Light Novel	12	1440000	1405123200	1411776000	68	14274	300	6698	300	1527988767	1709476171	1709476171	1709476171	145785	145785	145785
Rolling☆Girls	The Rolling Girls	ローリング☆ガールズ	true	true	false	false	true	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	TV	Finished	Original	12	1440000	1420934400	1427587200	63	6951	858	53	858	1527821529	1709477521	1709477521	1709477521	31204	40401	37490
Romantic Killer	Romantic Killer	ロマンティック・キラー	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false	ONA	Finished	Manga	12	1560000	1666828800	1666828800	79	28229	6496	6787	6496	1715512823	1714545750	1715512823	1715029286	32863	55131	44530
Romeo no Aoi Sora	Romeo and the Black Brothers	ロミオの青い空	true	true	false	false	false	true	false	true	false	false	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Novel	33	1380000	790128000	819158400	80	2451	22	0	22	1528084139	1709476174	1709476180	1709476176	310944	643148	497334
Romeo x Juliet	?	ロミオ × ジュリエット	false	true	false	false	false	false	false	true	false	true	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Other	24	1440000	1175731200	1190764800	71	7708	3	42	3	1657855128	1709476181	1709476181	1709476181	74159	75665	74912
Room Mate	Room Mate	Room Mate	true	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	true	false	true	false	false	false	TV Short	Finished	Original	12	240000	1491955200	1498608000	42	2504	6143	0	6143	1500649423	1709476182	1709476182	1709476182	4287	55784	5324
Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu	Saving 80,000 Gold in Another World for My Retirement	老後に備えて異世界で８万枚の金貨を貯めます	false	true	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Light Novel	12	1380000	1673136000	1679788800	68	10422	6126	6377	6126	1680431681	1709476184	1714781604	1712128894	27761	73020	46330
Rozen Maiden (2013)	Rozen Maiden: Zurückspulen	ローゼンメイデン (2013)	false	true	false	false	true	false	true	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Manga	13	1440000	1372982400	1380240000	70	5446	0	37	37	1380227890	1709476186	1709476186	1709476186	18444	28106	23039
Runway de Waratte	Smile Down the Runway	ランウェイで笑って	false	true	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	true	false	false	false	TV	Finished	Manga	12	1500000	1578700800	1585353600	73	12092	6218	6584	6218	1718208714	1709476248	1718208714	1717237122	27853	109915	33035
Rurouni Kenshin: Meiji Kenkaku Romantan	Rurouni Kenshin	るろうに剣心 -明治剣客浪漫譚-	true	true	false	false	true	true	true	true	false	false	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Manga	94	1500000	821232000	905212800	79	24200	36	149	36	1702339685	1709476264	1709476269	1709476265	13137	955558	23030
Rurouni Kenshin: Meiji Kenkaku Romantan (2023)	Rurouni Kenshin (2023)	るろうに剣心 －明治剣客浪漫譚－(2023)	false	true	false	false	true	true	false	true	false	false	false	false	false	false	false	false	true	false	false	false	false	false	TV	Finished	Manga	24	1380000	1688688000	1702598400	74	9318	839	17	839	1727450819	1709476248	1727447910	1710908124	22597	248536	31125
Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Requiem	Samurai X: The Motion Picture	るろうに剣心 -明治剣客浪漫譚- 維新志士への鎮魂歌	false	false	true	false	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	Movie	Finished	Manga	1	5460000	882576000	882576000	71	3050	36	37	37	1714239231	1709476249	1709476270	1709476259	91731	7116766	3604248
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen	Samurai X: Reflection	るろうに剣心 -明治剣客浪漫譚- 星霜編	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	false	false	OVA	Finished	Manga	2	2520000	1007337600	1007337600	75	4920	37	149	37	1717040346	1717040346	1717040346	1717040346	29720	41518	35619
Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen	Rurouni Kenshin: New Kyoto Arc	るろうに剣心-明治剣客浪漫譚- 新京都編	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	OVA	Finished	Manga	2	2760000	1324080000	1340409600	66	1975	0	37	37	1717040496	1709476249	1717040496	1713258372	56901	115987	84123
Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen	Samurai X: Trust and Betrayal	るろうに剣心―明治剣客浪漫譚―追憶編	false	true	false	false	true	false	false	true	false	false	false	false	false	false	false	false	true	false	false	false	false	false	OVA	Finished	Manga	4	1800000	919468800	937958400	85	16134	37	493	37	1717040259	1709476260	1717040259	1717040259	17851	4945238	27589
Ryuu no Haisha	The Dragon Dentist	龍の歯医者	true	true	false	false	false	true	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	Special	Finished	Original	2	2760000	1487376000	1487980800	71	4747	47	0	47	1488619573	1709476273	1709476273	1709476273	106810	109079	107944
Ryuu to Sobakasu no Hime	BELLE	竜とそばかすの姫	false	true	true	false	false	false	false	true	false	false	false	false	false	true	true	false	false	true	false	false	false	false	Movie	Finished	Original	1	7320000	1626393600	1626393600	73	21248	555	6791	555	1717308640	1709467353	1717308640	1713387996	141294	752206	446750
Ryuugajou Nanana no Maizoukin	Nanana's Buried Treasure	龍ヶ嬢七々々の埋蔵金	true	true	false	false	false	false	true	false	false	false	false	false	false	false	true	false	false	false	false	false	true	false	TV	Finished	Light Novel	11	1380000	1397174400	1403222400	68	18004	561	6869	561	1403208482	1709476271	1709476272	1709476272	24385	33098	29909
Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega	Atelier Ryza: Ever Darkness & the Secret Hideout The Animation	ライザのアトリエ ～常闇の女王と秘密の隠れ家～	false	true	false	false	true	true	false	true	false	true	false	false	false	false	false	false	false	false	false	false	false	false	TV	Finished	Video Game	12	1440000	1688256000	1694908800	61	5412	839	17	17	1717303639	1709476276	1717303639	1709476276	25103	144384	62639
SAMURAI SPIRITS 2: Asura Zanmaden	Samurai Spirits 2	SAMURAI SPIRITS 2 〜アスラ斬魔伝〜	true	true	false	false	true	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	OVA	Finished	Video Game	2	1800000	930268800	938649600	55	217	0	30	30	1342389362	1709476408	1709476408	1709476408	17649	17649	17649
SAND LAND	SAND LAND	SAND LAND	false	false	true	false	true	true	false	false	false	true	false	false	false	false	false	false	false	false	false	false	true	false	Movie	Finished	Manga	1	6300000	1692316800	1692316800	74	153	14	0	14	1725665930	1725665930	1725665930	1725665930	7959460	7959460	7959460
SAND LAND: THE SERIES	Sand Land: The Series	SAND LAND: THE SERIES	false	true	false	false	true	true	false	false	false	true	false	false	false	false	false	false	false	false	false	false	true	false	ONA	Finished	Manga	13	1440000	1710892800	1714521600	75	1538	14	0	14	1715058054	1713364558	1715058054	1714809628	26009	44462	33817
SD Gundam Force	?	SDガンダムフォース	false	false	false	false	false	true	true	false	false	true	false	false	true	false	false	false	false	false	false	false	false	false	TV	Finished	Original	52	1500000	1073433600	1104278400	45	594	14	23	23	1716364305	1716364305	1716364305	1716364305	18961	34630	28523
SD Gundam Sangokuden Brave Battle Warriors	?	SDガンダム三国伝 Brave Battle Warriors	false	true	false	false	true	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false	false	TV Short	Finished	Original	51	720000	1270252800	1300492800	58	281	14	717	14	1723987241	1715643787	1723987241	1715643787	8929	22648	13818
SELECTION PROJECT	Selection Project	SELECTION PROJECT	false	true	false	false	false	false	false	false	false	false	false	false	false	true	false	false	false	false	true	false	false	false	TV	Finished	Multimedia Project	13	1440000	1633046400	1640304000	70	4938	95	6154	95	1717304894	1709476552	1717304894	1713390723	53005	77526	66753
SERVAMP	SERVAMP	SERVAMP	false	false	false	false	true	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	true	false	TV	Finished	Manga	12	1440000	1467676800	1474329600	65	18583	112	6149	112	1716148087	1716148087	1716148087	1716148087	59439	59439	59439
